job_id,task_index,scheduling_class,priority,cpu_request,memory_request,disk_space_request,time_seconds,duration
2902878580,2765,2,11,0.006248,0.001457,4.20E-05,0,672.7704906
6221861800,11696,0,0,0.0125,0.0159,0.0004044,0,672.7704906
6186120532,355,2,9,0.006248,0.1323,0.0003281,0,672.7704906
6251860459,274,0,2,0.02499,0.0119,0.0003862,2788.104423,672.7704906
4765556460,1174,3,9,0.05627,0.0159,0.0008488,0,672.7704906
6232280821,2,1,9,0.125,0.0636,9.63E-05,0,672.7704906
6250245734,3579,0,2,0.0625,0.1184,0.001158,0,672.7704906
6251795690,1015,0,2,0.02499,0.03339,0.0003862,2149.857459,672.7704906
6238340468,579,1,0,0.0625,0.03961,3.82E-05,2236.549626,672.7704906
5567180387,131,0,0,0.05627,0.0318,0.000309,0,672.7704906
6249153835,84,0,0,0.2505,0.001554,3.82E-06,0,672.7704906
6251726235,1881,0,2,0.02499,0.02545,0.0003862,1437.050447,672.7704906
6249832520,62,0,0,0.05627,0.0318,7.73E-05,0,672.7704906
6251933641,254,0,2,0.02499,0.02545,0.0003862,4186.660241,672.7704906
6251414911,304,0,1,0.0625,0.0318,0.0001926,0,672.7704906
5351575862,27,2,9,0.004997,0.006836,3.43E-05,0,672.7704906
6247758925,37,1,2,0.125,0.05969,0.0009651,0,672.7704906
5910970305,1,1,9,0.3789,0.03265,0.0004902,0,672.7704906
6221861800,15487,0,0,0.0125,0.0159,0.0004044,0,672.7704906
6218406404,84,2,0,0.04065,0.02069,3.82E-05,0,672.7704906
4665897969,186,3,9,0.3394,0.07642,0.0003862,0,672.7704906
4974636615,317,3,9,0.0625,0.08569,0.000926,0,672.7704906
6250245734,3645,0,2,0.0625,0.1184,0.001158,0,672.7704906
6247759188,237,1,2,0.125,0.05566,0.0001926,0,672.7704906
3720250606,10,2,9,0.25,0.05646,0.0008106,0,672.7704906
6029859389,0,2,9,0.03748,0.0159,3.82E-05,0,672.7704906
6251780383,0,0,2,0.0125,0.006462,3.05E-05,2112.582307,672.7704906
6251860459,847,0,2,0.02499,0.0119,0.0003862,2788.104996,672.7704906
5966089485,54,0,0,0.03125,0.006836,1.91E-05,0,672.7704906
6251414911,1899,0,1,0.0625,0.0318,0.0001926,0,672.7704906
6251784940,1313,0,2,0.02499,0.02545,0.0003862,2135.465501,672.7704906
4769197600,59,3,9,0.06567,0.02292,0.0003071,0,672.7704906
6251803864,2016,0,2,0.02499,0.02545,0.0003862,2175.432889,672.7704906
2902878580,562,2,11,0.006248,0.001457,4.20E-05,0,672.7704906
6251983768,286,0,0,0.03125,0.003109,0.0003862,4948.954276,672.7704906
6221861800,7716,0,0,0.0125,0.0159,0.0004044,0,672.7704906
6232198684,72,3,8,0.03125,0.08228,0.0005884,0,672.7704906
6251722714,829,0,2,0.02499,0.02545,0.0003862,1423.33829,672.7704906
5726057725,32,2,9,0.0625,0.007767,3.82E-06,0,672.7704906
5544435560,317,2,9,0.1938,0.09546,3.82E-05,0,672.7704906
6251858975,4,0,2,0.0415,0.009323,3.82E-06,2739.416104,672.7704906
6225099547,1074,2,2,0.03064,0.01317,0.0001554,0,672.7704906
6247759188,759,1,2,0.125,0.05566,0.0001926,0,672.7704906
2902878580,3836,2,11,0.006248,0.001457,4.20E-05,0,672.7704906
6251672941,360,0,2,0.02499,0.03339,0.0003862,757.955789,672.7704906
6221861800,6520,0,0,0.0125,0.0159,0.0004044,0,672.7704906
6225099547,3689,2,2,0.03064,0.01317,0.0001554,0,672.7704906
6221861800,13572,0,0,0.0125,0.0159,0.0004044,0,672.7704906
5950686756,21,2,8,0.01874,0.007301,9.44E-05,0,672.7704906
6000618870,255,2,9,0.3813,0.0318,1.91E-05,0,672.7704906
6251882848,83,0,2,0.02499,0.03339,0.0003862,3238.164806,672.7704906
5464330466,42,3,9,0.1506,0.07642,0.0003862,0,672.7704906
6251640760,120,0,2,0.02499,0.03339,0.0003862,0,672.7704906
6207099436,9,1,9,0.02499,0.007767,2.29E-05,0,672.7704906
6232113588,2,1,9,0.0625,0.001865,3.82E-05,0,672.7704906
6250245734,548,0,2,0.0625,0.1184,0.001158,0,672.7704906
6251414911,1902,0,1,0.0625,0.0318,0.0001926,0,672.7704906
6251414911,926,0,1,0.0625,0.0318,0.0001926,1159.119962,672.7704906
4665891113,1075,3,9,0.06189,0.03821,0.0003862,0,672.7704906
6251754480,222,0,2,0.03125,0.007767,2.86E-05,1599.233331,672.7704906
6251726235,1301,0,2,0.02499,0.02545,0.0003862,1437.049867,672.7704906
6251921741,324,0,2,0.02499,0.03339,0.0003862,3938.009013,672.7704906
6186409254,196,3,9,0.0125,0.01901,5.53E-05,0,672.7704906
6221861800,18748,0,0,0.0125,0.0159,0.0004044,2236.548825,672.7704906
6218406404,2020,2,0,0.04065,0.02069,3.82E-05,0,672.7704906
6238837822,147,1,9,0.03125,0.02795,0.0001926,0,672.7704906
5633031188,405,2,2,0.003124,0.05878,0.0009499,0,672.7704906
5402488769,645,1,0,0.0006247,0.003883,2.10E-05,0,672.7704906
4765556460,690,3,9,0.05627,0.0159,0.0008488,0,672.7704906
6251995937,169,0,0,0.06873,0.01193,0.0001154,5142.501885,672.7704906
6221861800,16099,0,0,0.0125,0.0159,0.0004044,2234.089048,672.7704906
6251414911,1827,0,1,0.0625,0.0318,0.0001926,0,672.7704906
4665897416,354,3,9,0.1282,0.07642,0.0003862,0,672.7704906
778322517,42,2,0,0.1313,0.02057,0.0001392,0,672.7704906
6251882848,981,0,2,0.02499,0.03339,0.0003862,3238.165704,672.7704906
3507432212,0,0,0,0,0.0318,0.0003862,0,672.7704906
5456887674,104,3,9,0.04688,0.03979,3.82E-05,0,672.7704906
6221861800,18597,0,0,0.0125,0.0159,0.0004044,2236.547128,672.7704906
6218406404,2549,2,0,0.04065,0.02069,3.82E-05,0,672.7704906
6251787910,355,0,2,0.02499,0.03339,0.0003862,2140.221598,672.7704906
6238840043,80,1,9,0.03125,0.02795,0.0001926,0,672.7704906
6250420492,324,0,1,0.25,0.0636,0.0001926,0,672.7704906
6251849958,635,0,2,0.02499,0.03339,0.0003862,2639.242001,672.7704906
6250345153,693,0,0,0.06873,0.01193,0.0001154,0,672.7704906
6221861800,5508,0,0,0.0125,0.0159,0.0004044,0,672.7704906
6221861800,8601,0,0,0.0125,0.0159,0.0004044,0,672.7704906
6251277720,1690,0,1,0.0625,0.0318,0.0002699,0,672.7704906
515042969,18,2,0,0.01562,0.01553,0.0002155,709.655371,672.7704906
515042969,18,2,0,0.01562,0.01553,0.0002155,709.655371,672.7704906
515042969,18,2,0,0.01562,0.01553,0.0002155,709.655371,672.7704906
515042969,18,2,0,0.01562,0.01553,0.0002155,709.655371,672.7704906
515042969,18,2,0,0.01562,0.01553,0.0002155,709.655371,672.7704906
6240256777,184,3,8,0.0625,0.09412,0.0005665,0,672.7704906
6251803864,900,0,2,0.02499,0.02545,0.0003862,2175.431773,672.7704906
3244832720,143,3,9,0.0625,0.09692,0.0005054,0,672.7704906
6239416246,53,1,9,0.1875,0.04773,0.0001154,0,672.7704906
6221861800,1624,0,0,0.0125,0.0159,0.0004044,0,672.7704906
6218406404,3461,2,0,0.04065,0.02069,3.82E-05,0,672.7704906
6231386746,43,3,9,0.1313,0.1115,0.0002108,0,672.7704906
6251892565,76,0,2,0.02499,0.03339,0.0003862,3410.842551,672.7704906
4028922835,1008,2,11,0.0625,0.01981,9.63E-05,0,672.7704906
6251532251,9,0,2,0.02499,0.02545,0.0003862,0,672.7704906
6251941721,537,0,2,0.02499,0.03339,0.0003862,4223.091015,672.7704906
6176858948,2538,2,1,0.0625,0.05316,0.000308,0,672.7704906
6251803864,795,0,2,0.02499,0.02545,0.0003862,2175.431668,672.7704906
6231386746,65,3,9,0.1313,0.1115,0.0002108,0,672.7704906
6221861800,7897,0,0,0.0125,0.0159,0.0004044,0,672.7704906
6251841674,61,0,2,0.009369,0.01048,1.91E-05,2464.412614,672.7704906
6238340468,829,1,0,0.0625,0.03961,3.82E-05,0,672.7704906
6225099547,1875,2,2,0.03064,0.01317,0.0001554,0,672.7704906
6250421523,168,0,1,0.125,0.04773,0.0002699,0,672.7704906
6251969145,270,0,2,0.02499,0.03339,0.0003862,4839.388004,672.7704906
6218406404,4328,2,0,0.04065,0.02069,3.82E-05,0,672.7704906
6251969145,354,0,2,0.02499,0.03339,0.0003862,4839.388088,672.7704906
6176871439,198,2,1,0.01874,0.003887,2.67E-05,0,672.7704906
5390374398,7,0,0,0.04999,0.04663,0.0001545,0,672.7704906
5822896270,74,1,1,0.0625,0.04974,3.82E-06,0,672.7704906
5633011798,18,1,8,0.0125,0.00544,1.91E-05,0,672.7704906
4665897416,65,3,9,0.1282,0.07642,0.0003862,0,672.7704906
5966089485,317,0,0,0.03125,0.006836,1.91E-05,0,672.7704906
6251849958,495,0,2,0.02499,0.03339,0.0003862,2639.241861,672.7704906
6251725155,204,0,2,0.02499,0.02545,0.0003862,1437.050911,672.7704906
6218406404,2846,2,0,0.04065,0.02069,3.82E-05,0,672.7704906
3998352223,215,2,9,0.1282,0.01466,0.0003834,0,672.7704906
6214219518,6,1,9,0.0625,0.0636,0.0001926,0,672.7704906
515042969,11,2,0,0.01562,0.01553,0.0002155,4526.345578,672.7704906
515042969,11,2,0,0.01562,0.01553,0.0002155,4526.345578,672.7704906
515042969,11,2,0,0.01562,0.01553,0.0002155,4526.345578,672.7704906
515042969,11,2,0,0.01562,0.01553,0.0002155,4526.345578,672.7704906
4974635914,3,3,9,0.03125,0.08582,0.0003309,0,672.7704906
6225099547,2137,2,2,0.03064,0.01317,0.0001554,0,672.7704906
4476805516,162,3,9,0.01938,0.004974,9.06E-05,0,672.7704906
6250345153,651,0,0,0.06873,0.01193,0.0001154,0,672.7704906
6238340468,2497,1,0,0.0625,0.03961,3.82E-05,0,672.7704906
6220083049,87,1,9,0.01874,0.003109,3.82E-05,0,672.7704906
6251687275,976,0,2,0.02499,0.03339,0.0003862,870.118609,672.7704906
6207105974,42,1,9,0.0813,0.07959,0.0001926,0,672.7704906
5477802561,0,2,0,0.003124,0.0007772,3.82E-05,0,672.7704906
6251414911,575,0,1,0.0625,0.0318,0.0001926,0,672.7704906
3418339,17,3,9,0,0,0,0,672.7704906
6207099795,16,2,9,0.0625,0.1272,3.82E-05,0,672.7704906
6225099547,751,2,2,0.03064,0.01317,0.0001554,0,672.7704906
6206866677,73,1,9,0.07812,0.09229,9.63E-05,0,672.7704906
2902878580,3589,2,11,0.006248,0.001457,4.20E-05,0,672.7704906
6250245734,2971,0,2,0.0625,0.1184,0.001158,0,672.7704906
4974641942,291,3,9,0.125,0.1088,0.0007029,0,672.7704906
6000622471,146,2,9,0.3125,0.0318,1.91E-05,0,672.7704906
4028922835,1596,2,11,0.0625,0.01981,9.63E-05,0,672.7704906
6251765262,197,0,0,0.0125,0.006104,1.53E-05,1715.626222,672.7704906
6251674199,101,0,2,0.02499,0.03339,0.0003862,760.949267,672.7704906
6221861800,12421,0,0,0.0125,0.0159,0.0004044,0,672.7704906
3998352223,245,2,9,0.1282,0.01466,0.0003834,0,672.7704906
515042969,17,2,0,0.01562,0.01553,0.0002155,5597.982369,672.7704906
515042969,17,2,0,0.01562,0.01553,0.0002155,5597.982369,672.7704906
515042969,17,2,0,0.01562,0.01553,0.0002155,5597.982369,672.7704906
515042969,17,2,0,0.01562,0.01553,0.0002155,5597.982369,672.7704906
515042969,17,2,0,0.01562,0.01553,0.0002155,5597.982369,672.7704906
515042969,17,2,0,0.01562,0.01553,0.0002155,5597.982369,672.7704906
2902878580,2890,2,11,0.006248,0.001457,4.20E-05,0,672.7704906
6250023935,5,1,2,0.02539,0.02704,0.0005789,0,672.7704906
4006507922,0,2,9,0.0625,0.04663,0.0001545,0,672.7704906
6221861800,9497,0,0,0.0125,0.0159,0.0004044,0,672.7704906
5163940548,7,2,9,0.0625,0.003109,4.48E-05,0,672.7704906
6207100858,18,1,9,0.01874,0.007767,2.29E-05,0,672.7704906
5633011363,22,1,8,0.0125,0.00544,1.91E-05,0,672.7704906
6251784940,1600,0,2,0.02499,0.02545,0.0003862,2135.466075,672.7704906
6250257820,3065,0,2,0.0625,0.1592,0.001158,0,672.7704906
6250257820,33,0,2,0.0625,0.1592,0.001158,0,672.7704906
6218406404,748,2,0,0.04065,0.02069,3.82E-05,5580.514819,672.7704906
2947667961,2,2,9,0.03125,0.04559,0.0002928,0,672.7704906
6250245734,1081,0,2,0.0625,0.1184,0.001158,0,672.7704906
6176114691,228,3,9,0.125,0.1387,0.0001926,0,672.7704906
5889934721,268,3,9,0.06567,0.02292,0.0003281,0,672.7704906
6251982423,939,0,2,0.02499,0.03339,0.0003862,4950.309723,672.7704906
6221861800,16059,0,0,0.0125,0.0159,0.0004044,0,672.7704906
6238340468,2546,1,0,0.0625,0.03961,3.82E-05,0,672.7704906
6186120532,967,2,9,0.006248,0.1323,0.0003281,0,672.7704906
4665712499,796,3,9,0.08496,0.07642,0.0003862,0,672.7704906
6225099547,4159,2,2,0.03064,0.01317,0.0001554,0,672.7704906
4857082814,473,2,2,0.0625,0.04773,0.0001736,0,672.7704906
6251933641,992,0,2,0.02499,0.02545,0.0003862,4186.660979,672.7704906
6186120532,827,2,9,0.006248,0.1323,0.0003281,0,672.7704906
2902878580,1238,2,11,0.006248,0.001457,4.20E-05,0,672.7704906
5402488769,145,1,0,0.0006247,0.003883,2.10E-05,0,672.7704906
4974638024,163,3,9,0.3125,0.1272,0.001577,0,672.7704906
6221861800,7953,0,0,0.0125,0.0159,0.0004044,0,672.7704906
6251640760,273,0,2,0.02499,0.03339,0.0003862,0,672.7704906
4665896876,20,3,9,0.1038,0.07642,0.0003862,0,672.7704906
6251947488,6,0,2,0.009369,0.002068,9.54E-06,4277.981398,672.7704906
6210690644,30,2,9,0.375,0.175,1.91E-05,0,672.7704906
6233440810,36,1,9,0.02499,0.007767,3.82E-05,0,672.7704906
5727688714,1,3,9,0.0625,0.00634,8.39E-05,0,672.7704906
515042969,22,2,0,0.01562,0.01553,0.0002155,3381.48588,672.7704906
515042969,22,2,0,0.01562,0.01553,0.0002155,3381.48588,672.7704906
515042969,22,2,0,0.01562,0.01553,0.0002155,3381.48588,672.7704906
515042969,22,2,0,0.01562,0.01553,0.0002155,3381.48588,672.7704906
515042969,22,2,0,0.01562,0.01553,0.0002155,3381.48588,672.7704906
515042969,17,2,0,0.01562,0.01553,0.0002155,1296.374359,672.7704906
515042969,17,2,0,0.01562,0.01553,0.0002155,1296.374359,672.7704906
515042969,17,2,0,0.01562,0.01553,0.0002155,1296.374359,672.7704906
515042969,17,2,0,0.01562,0.01553,0.0002155,1296.374359,672.7704906
515042969,17,2,0,0.01562,0.01553,0.0002155,1296.374359,672.7704906
515042969,17,2,0,0.01562,0.01553,0.0002155,1296.374359,672.7704906
6251915193,973,0,2,0.02499,0.03339,0.0003862,3851.601224,672.7704906
4952205202,236,2,2,0.0625,0.009796,1.91E-05,0,672.7704906
5402488769,1728,1,0,0.0006247,0.003883,2.10E-05,0,672.7704906
4476805516,418,3,9,0.01938,0.004974,9.06E-05,0,672.7704906
6114773114,238,0,0,0.0125,0.007767,0.0004044,0,672.7704906
6176871439,1514,2,1,0.0625,0.05316,0.000308,0,672.7704906
5950830609,35,2,2,0.0125,0.02457,0.000495,0,672.7704906
6221861800,6710,0,0,0.0125,0.0159,0.0004044,0,672.7704906
5494054149,293,0,0,0.0125,0.006218,5.72E-05,0,672.7704906
6251995937,476,0,0,0.06873,0.01193,0.0001154,5142.502499,672.7704906
4665712499,1449,3,9,0.08496,0.07642,0.0003862,0,672.7704906
6251722714,1009,0,2,0.02499,0.02545,0.0003862,1423.33847,672.7704906
4665896876,443,3,9,0.1038,0.07642,0.0003862,0,672.7704906
6207100333,26,2,9,0.25,0.07959,3.82E-05,0,672.7704906
6231394547,7,3,9,0.0625,0.009796,0.0003328,0,672.7704906
6250187813,7,3,2,0.01874,0.04663,7.63E-06,0,672.7704906
6221861800,5922,0,0,0.0125,0.0159,0.0004044,0,672.7704906
4665892165,310,3,9,0.125,0.07642,0.0003862,0,672.7704906
3244832720,335,3,9,0.0625,0.09692,0.0005054,0,672.7704906
5664371117,690,0,0,0.006248,0.0007772,9.54E-07,0,672.7704906
4028922835,1361,2,11,0.0625,0.01981,9.63E-05,0,672.7704906
6251899333,886,0,2,0.02499,0.03339,0.0003862,3525.978832,672.7704906
4665891113,1185,3,9,0.06189,0.03821,0.0003862,0,672.7704906
2902878580,2974,2,11,0.006248,0.001457,4.20E-05,0,672.7704906
6218406404,1355,2,0,0.04065,0.02069,3.82E-05,2228.709298,672.7704906
6243371515,77,1,2,0.09375,0.03979,3.82E-05,0,672.7704906
4769197600,85,3,9,0.06567,0.02292,0.0003071,0,672.7704906
6114773114,1157,0,0,0.0125,0.007767,0.0004044,0,672.7704906
6221861800,2591,0,0,0.0125,0.0159,0.0004044,0,672.7704906
6119300167,336,2,9,0.03125,0.007767,3.05E-05,0,672.7704906
6236788405,209,3,9,0.009369,0.006218,0.001358,0,672.7704906
4974638024,198,3,9,0.3125,0.1272,0.001577,0,672.7704906
5633031188,772,2,2,0.003124,0.05878,0.0009499,0,672.7704906
5611471237,4,3,9,0.0625,0.0159,0.0001926,0,672.7704906
6251722714,1042,0,2,0.02499,0.02545,0.0003862,1423.338503,672.7704906
6221861800,3725,0,0,0.0125,0.0159,0.0004044,2231.825281,672.7704906
6218406404,351,2,0,0.04065,0.02069,3.82E-05,0,672.7704906
6251640760,709,0,2,0.02499,0.03339,0.0003862,0,672.7704906
6250257820,4147,0,2,0.0625,0.1592,0.001158,0,672.7704906
6225099547,306,2,2,0.03064,0.01317,0.0001554,0,672.7704906
3936670257,13,3,1,0.01874,0.01865,4.48E-05,0,672.7704906
5567180387,145,0,0,0.05627,0.0318,0.000309,0,672.7704906
2902878580,3315,2,11,0.006248,0.001457,4.20E-05,0,672.7704906
6251753305,250,0,2,0.02499,0.03339,0.0003862,1599.232288,672.7704906
2902878580,3211,2,11,0.006248,0.001457,4.20E-05,0,672.7704906
6251892565,8,0,2,0.02499,0.03339,0.0003862,3410.842415,672.7704906
6252015036,0,2,8,0.009369,0.004662,7.53E-05,5434.448227,672.7704906
6176871439,619,2,1,0.0625,0.05316,0.000308,0,672.7704906
6221861800,16839,0,0,0.0125,0.0159,0.0004044,0,672.7704906
6221861800,2324,0,0,0.0125,0.0159,0.0004044,0,672.7704906
5950955866,126,2,0,0.06567,0.09778,9.06E-05,0,672.7704906
6250257820,651,0,2,0.0625,0.1592,0.001158,0,672.7704906
6250257820,186,0,2,0.0625,0.1592,0.001158,0,672.7704906
6221861800,15961,0,0,0.0125,0.0159,0.0004044,2234.091409,672.7704906
4665617026,156,2,9,0.08435,0.07642,0.0003862,0,672.7704906
2902878580,1091,2,11,0.006248,0.001457,4.20E-05,0,672.7704906
6251726235,1270,0,2,0.02499,0.02545,0.0003862,1437.049836,672.7704906
6221861800,14227,0,0,0.0125,0.0159,0.0004044,0,672.7704906
5950830609,216,2,2,0.0125,0.02457,0.000495,0,672.7704906
6207099878,67,1,9,0.02499,0.007767,2.29E-05,0,672.7704906
6251899333,627,0,2,0.02499,0.03339,0.0003862,3525.978573,672.7704906
6251640760,204,0,2,0.02499,0.03339,0.0003862,0,672.7704906
6251784940,1130,0,2,0.02499,0.02545,0.0003862,2135.465135,672.7704906
6176858948,2539,2,1,0.0625,0.05316,0.000308,0,672.7704906
6251537638,2060,0,2,0.02499,0.07959,0.0003862,0,672.7704906
6238841354,6,1,9,0.03125,0.02795,0.0001926,0,672.7704906
6221861800,11780,0,0,0.0125,0.0159,0.0004044,0,672.7704906
5966089485,34,0,0,0.03125,0.006836,1.91E-05,0,672.7704906
4974635914,99,3,9,0.03125,0.08582,0.0003309,0,672.7704906
5601923248,5,3,9,0.04688,0.02545,9.25E-05,0,672.7704906
6233284111,251,1,9,0.06873,0.07166,5.82E-05,0,672.7704906
1389045297,28,2,9,0.0075,0.003883,3.43E-05,0,672.7704906
6234228870,2,1,9,0.01874,0.003109,3.82E-05,0,672.7704906
5353012481,14,3,9,0.0625,0.03723,0.0001402,0,672.7704906
4765556460,855,3,9,0.05627,0.0159,0.0008488,0,672.7704906
6251784940,1250,0,2,0.02499,0.02545,0.0003862,2135.465375,672.7704906
3695027940,91,3,9,0.1868,0.03009,0.0009146,0,672.7704906
6247759188,48,1,2,0.125,0.05566,0.0001926,0,672.7704906
6221861800,5504,0,0,0.0125,0.0159,0.0004044,0,672.7704906
6221861800,12302,0,0,0.0125,0.0159,0.0004044,0,672.7704906
6218406404,794,2,0,0.04065,0.02069,3.82E-05,0,672.7704906
6251787910,855,0,2,0.02499,0.03339,0.0003862,2140.222098,672.7704906
6251717526,720,0,2,0.02499,0.03339,0.0003862,1398.938961,672.7704906
6114773114,1203,0,0,0.0125,0.007767,0.0004044,0,672.7704906
6218406404,3343,2,0,0.04065,0.02069,3.82E-05,0,672.7704906
6251812952,619,0,2,0.02499,0.07959,0.0003862,2199.344292,672.7704906
4974634423,62,3,9,0.0625,0.01746,4.58E-05,0,672.7704906
6251882848,633,0,2,0.02499,0.03339,0.0003862,3238.165356,672.7704906
6251722714,154,0,2,0.02499,0.02545,0.0003862,1423.337615,672.7704906
6221861800,10386,0,0,0.0125,0.0159,0.0004044,0,672.7704906
4974638024,244,3,9,0.3125,0.1272,0.001577,0,672.7704906
6035592170,6,0,0,0.0625,0.0318,3.82E-05,0,672.7704906
6251726235,1982,0,2,0.02499,0.02545,0.0003862,1437.050548,672.7704906
6225099547,1430,2,2,0.03064,0.01317,0.0001554,0,672.7704906
6221861800,11341,0,0,0.0125,0.0159,0.0004044,0,672.7704906
1303031391,4,2,1,0.0125,0.003262,2.10E-05,0,672.7704906
6251877189,66,0,0,0.03375,0.002937,7.63E-06,3073.942618,672.7704906
6251726235,195,0,2,0.02499,0.02545,0.0003862,1437.048761,672.7704906
6176871439,2648,2,1,0.0625,0.05316,0.000308,0,672.7704906
6251812952,445,0,2,0.02499,0.07959,0.0003862,2199.343944,672.7704906
6220082544,6,1,9,0.01874,0.003109,3.82E-05,0,672.7704906
6250257820,2300,0,2,0.0625,0.1592,0.001158,0,672.7704906
6250245734,2569,0,2,0.0625,0.1184,0.001158,0,672.7704906
6251277720,398,0,1,0.0625,0.0318,0.0002699,0,672.7704906
6251625636,51,2,1,0.03125,0.06335,5.82E-05,2430.254393,672.7704906
6225099547,2905,2,2,0.03064,0.01317,0.0001554,0,672.7704906
5921809619,101,0,0,0.006248,0.002331,0.0003862,0,672.7704906
6221861800,5067,0,0,0.0125,0.0159,0.0004044,0,672.7704906
5664371117,939,0,0,0.006248,0.0007772,9.54E-07,0,672.7704906
5912313637,175,0,0,0.03125,0.006836,1.91E-05,0,672.7704906
6232112359,120,1,9,0.0625,0.003109,3.82E-05,0,672.7704906
6250257820,2031,0,2,0.0625,0.1592,0.001158,0,672.7704906
6251753305,34,0,2,0.02499,0.03339,0.0003862,1599.232072,672.7704906
5664371117,709,0,0,0.006248,0.0007772,9.54E-07,0,672.7704906
6251726235,1249,0,2,0.02499,0.02545,0.0003862,1437.049815,672.7704906
6221861800,3589,0,0,0.0125,0.0159,0.0004044,0,672.7704906
6176858948,1880,2,1,0.0625,0.05316,0.000308,0,672.7704906
6221861800,1485,0,0,0.0125,0.0159,0.0004044,0,672.7704906
6251849958,930,0,2,0.02499,0.03339,0.0003862,2639.242296,672.7704906
6186120532,432,2,9,0.006248,0.1323,0.0003281,0,672.7704906
6221861800,10683,0,0,0.0125,0.0159,0.0004044,0,672.7704906
5402488769,674,1,0,0.0006247,0.003883,2.10E-05,0,672.7704906
5402488769,2315,1,0,0.0006247,0.003883,2.10E-05,0,672.7704906
6231698371,227,0,0,0.0125,0.006104,0.0001926,0,672.7704906
4665891113,332,3,9,0.06189,0.03821,0.0003862,0,672.7704906
6176871439,1249,2,1,0.01874,0.003887,2.67E-05,0,672.7704906
6176858948,2155,2,1,0.0625,0.05316,0.000308,0,672.7704906
4765556460,94,3,9,0.05627,0.0159,0.0008488,0,672.7704906
6251699911,441,0,0,0.0125,0.01553,0.0003767,1107.987139,672.7704906
6218406404,818,2,0,0.04065,0.02069,3.82E-05,0,672.7704906
6251849958,130,0,2,0.02499,0.03339,0.0003862,2639.241496,672.7704906
3244832720,154,3,9,0.0625,0.09692,0.0005054,0,672.7704906
6250245734,1813,0,2,0.0625,0.1184,0.001158,0,672.7704906
6250245734,4974,0,2,0.0625,0.1184,0.001158,0,672.7704906
6251812952,1673,0,2,0.02499,0.07959,0.0003862,2199.3464,672.7704906
6238839290,176,1,9,0.03125,0.02795,0.0001926,0,672.7704906
6221861800,16076,0,0,0.0125,0.0159,0.0004044,0,672.7704906
6247854944,97,0,2,0.03,0.00766,3.05E-05,0,672.7704906
6251674199,648,0,2,0.02499,0.03339,0.0003862,760.949814,672.7704906
5544435560,280,2,9,0.1938,0.09546,3.82E-05,0,672.7704906
6252019793,9,3,9,0.003124,0.0101,1.91E-05,5570.716344,672.7704906
5456984290,256,3,9,0.2219,0.2163,0.0005064,0,672.7704906
6232112359,151,1,9,0.0625,0.003109,3.82E-05,0,672.7704906
5494054149,11,0,0,0.0125,0.006218,5.72E-05,0,672.7704906
6251974185,764,0,2,0.02499,0.03339,0.0003862,4852.011724,672.7704906
6247759188,596,1,2,0.125,0.05566,0.0001926,0,672.7704906
6231778307,91,3,8,0.0625,0.1272,2.67E-05,0,672.7704906
4665891113,699,3,9,0.06189,0.03821,0.0003862,0,672.7704906
4665897969,156,3,9,0.3394,0.07642,0.0003862,0,672.7704906
6221861800,11156,0,0,0.0125,0.0159,0.0004044,0,672.7704906
6221861800,18537,0,0,0.0125,0.0159,0.0004044,0,672.7704906
5889934721,49,3,9,0.06567,0.02292,0.0003281,0,672.7704906
6251537638,1748,0,2,0.02499,0.07959,0.0003862,0,672.7704906
5251189610,187,2,2,0.0625,0.02219,1.91E-05,0,672.7704906
6221861800,5617,0,0,0.0125,0.0159,0.0004044,0,672.7704906
4665892165,86,3,9,0.125,0.07642,0.0003862,0,672.7704906
6251812952,980,0,2,0.02499,0.07959,0.0003862,2199.345014,672.7704906
6221861800,17292,0,0,0.0125,0.0159,0.0004044,0,672.7704906
6251674199,318,0,2,0.02499,0.03339,0.0003862,760.949484,672.7704906
6221861800,16327,0,0,0.0125,0.0159,0.0004044,0,672.7704906
6250245734,3440,0,2,0.0625,0.1184,0.001158,0,672.7704906
6251983768,254,0,0,0.03125,0.003109,0.0003862,4948.954212,672.7704906
6248963712,166,1,2,0.009369,0.0318,7.73E-05,0,672.7704906
6233560286,35,1,9,0.01874,0.003109,3.82E-05,0,672.7704906
6251687275,366,0,2,0.02499,0.03339,0.0003862,870.117389,672.7704906
5402488769,240,1,0,0.0006247,0.003883,2.10E-05,0,672.7704906
515042969,17,2,0,0.01562,0.01553,0.0002155,1562.342014,672.7704906
515042969,17,2,0,0.01562,0.01553,0.0002155,1562.342014,672.7704906
515042969,17,2,0,0.01562,0.01553,0.0002155,1562.342014,672.7704906
515042969,17,2,0,0.01562,0.01553,0.0002155,1562.342014,672.7704906
515042969,17,2,0,0.01562,0.01553,0.0002155,1562.342014,672.7704906
515042969,17,2,0,0.01562,0.01553,0.0002155,1562.342014,672.7704906
6176871439,2878,2,1,0.0625,0.05316,0.000308,0,672.7704906
6251722714,604,0,2,0.02499,0.02545,0.0003862,1423.338065,672.7704906
5402488769,2450,1,0,0.0006247,0.003883,2.10E-05,0,672.7704906
4665903885,275,2,9,0.0625,0.03821,0.0003862,0,672.7704906
6251803864,737,0,2,0.02499,0.02545,0.0003862,2175.43161,672.7704906
6251899333,546,0,2,0.02499,0.03339,0.0003862,3525.978492,672.7704906
